,eventId,time,personCountryId
0,222,123,USA
1,222,125,China
2,222,131,USA
3,222,133,Denmark
4,222,134,USA
5,222,137,Malaysia
6,222,140,Denmark
7,222,141,China
8,222,143,Greece
9,222,143,China
10,222,146,USA
11,222,147,USA
12,222,147,India
13,222,148,China
14,222,149,USA
15,222,151,USA
16,222,152,Mexico
17,222,155,USA
18,222,155,USA
19,222,156,USA
20,222,158,China
21,222,158,Denmark
22,222,158,USA
23,222,159,Canada
24,222,160,Australia
25,222,160,USA
26,222,160,Peru
27,222,160,USA
28,222,160,Canada
29,222,161,Poland
30,222,162,Finland
31,222,162,USA
32,222,163,Sweden
33,222,163,Korea
34,222,163,France
35,222,164,China
36,222,165,USA
37,222,166,Australia
38,222,166,USA
39,222,166,Canada
40,222,167,Canada
41,222,167,USA
42,222,167,Hong Kong
43,222,168,India
44,222,169,USA
45,222,170,Germany
46,222,170,USA
47,222,171,USA
48,222,173,Australia
49,222,174,China
50,222,175,USA
51,222,175,USA
52,222,175,USA
53,222,175,USA
54,222,175,China
55,222,176,Poland
56,222,176,Australia
57,222,176,Germany
58,222,176,Finland
59,222,176,USA
60,222,176,United Kingdom
61,222,177,Netherlands
62,222,177,Ukraine
63,222,177,Poland
64,222,178,USA
65,222,178,Sweden
66,222,178,Poland
67,222,179,Sweden
68,222,180,Spain
69,222,180,Turkey
70,222,180,China
71,222,181,Indonesia
72,222,181,Germany
73,222,182,USA
74,222,182,Denmark
75,222,182,Sweden
76,222,182,China
77,222,183,Taiwan
78,222,183,Germany
79,222,184,USA
80,222,184,Spain
81,222,184,USA
82,222,185,Poland
83,222,186,Italy
84,222,186,Norway
85,222,186,Netherlands
86,222,187,Thailand
87,222,187,India
88,222,187,Ukraine
89,222,187,Mexico
90,222,187,Norway
91,222,187,Russia
92,222,187,Russia
93,222,188,USA
94,222,188,India
95,222,188,China
96,222,189,Sweden
97,222,189,China
98,222,189,Australia
99,222,189,Philippines
100,222,190,Argentina
101,222,191,France
102,222,191,Germany
103,222,191,Germany
104,222,191,Australia
105,222,192,Taiwan
106,222,192,Japan
107,222,192,France
108,222,193,China
109,222,194,Australia
110,222,194,China
111,222,194,India
112,222,194,Korea
113,222,194,China
114,222,194,Poland
115,222,194,France
116,222,195,Netherlands
117,222,195,New Zealand
118,222,195,Slovakia
119,222,195,China
120,222,195,China
121,222,196,Brazil
122,222,196,Canada
123,222,196,Korea
124,222,197,Hong Kong
125,222,197,India
126,222,198,China
127,222,199,Spain
128,222,199,Philippines
129,222,199,Singapore
130,222,199,Iran
131,222,200,France
132,222,200,Mongolia
133,222,201,Finland
134,222,201,Malaysia
135,222,201,Poland
136,222,201,USA
137,222,201,USA
138,222,202,Japan
139,222,202,USA
140,222,202,Poland
141,222,203,Spain
142,222,203,Russia
143,222,204,Australia
144,222,204,France
145,222,204,USA
146,222,204,Russia
147,222,204,China
148,222,205,Japan
149,222,205,Korea
150,222,205,Sweden
151,222,205,China
152,222,206,Romania
153,222,206,USA
154,222,206,China
155,222,207,United Kingdom
156,222,207,Argentina
157,222,207,Germany
158,222,207,France
159,222,207,USA
160,222,208,Spain
161,222,208,Singapore
162,222,208,USA
163,222,208,Poland
164,222,209,USA
165,222,209,USA
166,222,209,Canada
167,222,209,USA
168,222,210,USA
169,222,210,USA
170,222,211,France
171,222,211,Brazil
172,222,211,USA
173,222,211,China
174,222,212,Vietnam
175,222,212,India
176,222,213,USA
177,222,213,India
178,222,213,Norway
179,222,214,United Kingdom
180,222,214,China
181,222,215,United Kingdom
182,222,215,Canada
183,222,215,Brazil
184,222,216,Iran
185,222,216,Mexico
186,222,216,Taiwan
187,222,216,Hong Kong
188,222,216,Brazil
189,222,216,India
190,222,216,Canada
191,222,216,Australia
192,222,217,India
193,222,217,Russia
194,222,217,USA
195,222,217,USA
196,222,218,Spain
197,222,218,Philippines
198,222,218,USA
199,222,218,Philippines
200,222,218,Poland
201,222,218,USA
202,222,219,USA
203,222,219,China
204,222,219,Australia
205,222,219,China
206,222,220,USA
207,222,220,Finland
208,222,220,Norway
209,222,220,USA
210,222,220,Ukraine
211,222,221,Russia
212,222,222,China
213,222,222,India
214,222,222,India
215,222,222,Philippines
216,222,222,USA
217,222,222,Brazil
218,222,223,United Kingdom
219,222,223,Australia
220,222,223,China
221,222,223,France
222,222,224,Indonesia
223,222,224,China
224,222,224,Mexico
225,222,224,Switzerland
226,222,225,Taiwan
227,222,225,United Kingdom
228,222,225,Spain
229,222,225,Iran
230,222,225,China
231,222,225,China
232,222,226,Taiwan
233,222,226,USA
234,222,226,USA
235,222,226,USA
236,222,226,Taiwan
237,222,226,Peru
238,222,227,USA
239,222,228,USA
240,222,228,Russia
241,222,228,USA
242,222,228,Japan
243,222,228,USA
244,222,229,India
245,222,229,France
246,222,229,Russia
247,222,230,Singapore
248,222,230,USA
249,222,230,USA
250,222,231,Poland
251,222,231,China
252,222,231,USA
253,222,231,China
254,222,231,Ukraine
255,222,231,Poland
256,222,232,Korea
257,222,232,USA
258,222,233,India
259,222,233,Australia
260,222,234,Israel
261,222,234,Spain
262,222,234,USA
263,222,234,Malaysia
264,222,234,Belarus
265,222,234,Philippines
266,222,235,France
267,222,235,Poland
268,222,235,Sweden
269,222,235,Slovakia
270,222,235,USA
271,222,235,Latvia
272,222,236,United Kingdom
273,222,236,Lithuania
274,222,237,Mexico
275,222,237,China
