,eventId,time,personCountryId
0,222,394,Sweden
1,222,409,Sweden
2,222,413,Japan
3,222,420,USA
4,222,449,Poland
5,222,498,USA
6,222,556,Czech Republic
7,222,570,USA
8,222,615,USA
9,222,625,Japan
10,222,625,Poland
11,222,645,USA
12,222,653,USA
13,222,655,USA
14,222,680,Sweden
15,222,702,Spain
16,222,706,Poland
17,222,709,Spain
18,222,709,Japan
19,222,712,Japan
20,222,712,Canada
21,222,715,Poland
22,222,715,USA
23,222,717,Sweden
24,222,722,USA
25,222,729,USA
26,222,732,Spain
27,222,734,Sweden
28,222,738,USA
29,222,751,Hungary
30,222,758,Poland
31,222,768,Sweden
32,222,769,Poland
33,222,815,Netherlands
34,222,818,Japan
35,222,826,USA
36,222,832,Sweden
37,222,837,USA
38,222,841,USA
39,222,864,USA
40,222,882,USA
41,222,887,Poland
42,222,889,Poland
43,222,903,USA
44,222,912,Sweden
45,222,917,Spain
46,222,918,Japan
47,222,923,USA
48,222,951,USA
49,222,953,Sweden
50,222,954,Poland
51,222,962,Japan
52,222,979,Taiwan
53,222,1019,USA
54,222,1022,USA
55,222,1045,Poland
56,222,1058,Poland
57,222,1060,USA
58,222,1063,Hungary
59,222,1066,Japan
60,222,1071,Canada
61,222,1072,USA
62,222,1078,Hungary
63,222,1087,USA
64,222,1094,Hungary
65,222,1100,Hungary
66,222,1101,United Kingdom
67,222,1115,Hungary
68,222,1117,USA
69,222,1120,Sweden
70,222,1139,Spain
71,222,1140,USA
72,222,1145,USA
73,222,1147,Hungary
74,222,1164,Sweden
75,222,1171,USA
76,222,1179,Sweden
77,222,1228,Poland
78,222,1243,USA
79,222,1250,Hungary
80,222,1268,USA
81,222,1287,Sweden
82,222,1288,USA
83,222,1302,USA
84,222,1313,Hungary
85,222,1318,Netherlands
86,222,1320,Czech Republic
87,222,1329,Netherlands
88,222,1361,Hungary
89,222,1362,Spain
90,222,1373,Korea
91,222,1388,Japan
92,222,1399,USA
93,222,1437,USA
94,222,1518,USA
95,222,1568,USA
96,222,1710,Spain
97,222,1734,Germany
98,222,1748,Netherlands
99,222,1754,Poland
100,222,1849,Hungary
101,222,1909,Hungary
102,222,1916,USA
103,222,1935,Hungary
104,222,1967,USA
105,222,2004,Spain
106,222,2009,Spain
107,222,2065,Hungary
108,222,2167,Belgium
109,222,2192,USA
110,222,2226,Hungary
111,222,2307,Hungary
112,222,2324,Hungary
113,222,2329,Spain
114,222,2330,USA
115,222,2331,Hungary
116,222,2515,Hungary
117,222,2576,USA
118,222,2645,Sweden
119,222,2655,USA
120,222,2731,Hungary
121,222,2737,USA
122,222,2774,USA
123,222,2855,Canada
124,222,2892,Spain
125,222,2954,Hungary
126,222,2960,Hungary
127,222,3005,USA
128,222,3009,Hungary
129,222,3100,Hungary
130,222,3416,Australia
131,222,3525,USA
132,222,4284,USA
133,222,5860,Poland
134,222,6256,Poland
135,333,1175,France
136,333,1214,Japan
137,333,1270,Canada
138,333,1287,USA
139,333,1289,USA
140,333,1316,USA
141,333,1323,USA
142,333,1341,USA
143,333,1354,Netherlands
144,333,1355,Netherlands
145,333,1362,Belgium
146,333,1376,USA
147,333,1386,USA
148,333,1390,USA
149,333,1404,France
150,333,1408,USA
151,333,1439,Japan
152,333,1447,USA
153,333,1448,Japan
154,333,1459,Japan
155,333,1461,United Kingdom
156,333,1464,USA
157,333,1466,USA
158,333,1466,Finland
159,333,1474,Poland
160,333,1479,France
161,333,1488,Germany
162,333,1500,USA
163,333,1504,USA
164,333,1527,Germany
165,333,1545,USA
166,333,1552,USA
167,333,1554,France
168,333,1555,Japan
169,333,1572,USA
170,333,1576,France
171,333,1583,USA
172,333,1584,France
173,333,1588,USA
174,333,1589,Japan
175,333,1596,Sweden
176,333,1609,Poland
177,333,1613,USA
178,333,1617,France
179,333,1626,Poland
180,333,1636,France
181,333,1636,USA
182,333,1644,USA
183,333,1664,Sweden
184,333,1675,USA
185,333,1682,USA
186,333,1686,Netherlands
187,333,1690,Spain
188,333,1694,France
189,333,1696,Netherlands
190,333,1698,Poland
191,333,1702,France
192,333,1702,USA
193,333,1725,USA
194,333,1734,Germany
195,333,1734,France
196,333,1743,Netherlands
197,333,1761,Hong Kong
198,333,1767,Poland
199,333,1775,Netherlands
200,333,1775,Taiwan
201,333,1780,Sweden
202,333,1787,USA
203,333,1806,USA
204,333,1807,Korea
205,333,1809,Poland
206,333,1839,Netherlands
207,333,1844,France
208,333,1852,USA
209,333,1861,Hungary
210,333,1867,USA
211,333,1871,Japan
212,333,1873,USA
213,333,1878,Japan
214,333,1887,USA
215,333,1891,USA
216,333,1891,Japan
217,333,1893,Germany
218,333,1900,Japan
219,333,1903,Belgium
220,333,1907,USA
221,333,1930,USA
222,333,1931,Spain
223,333,1950,Sweden
224,333,1978,USA
225,333,1982,USA
226,333,1983,USA
227,333,2016,Sweden
228,333,2020,Poland
229,333,2021,USA
230,333,2023,Japan
231,333,2031,USA
232,333,2037,Canada
233,333,2040,China
234,333,2040,USA
235,333,2041,France
236,333,2042,USA
237,333,2065,USA
238,333,2067,France
239,333,2071,Dominican Republic
240,333,2079,Japan
241,333,2097,USA
242,333,2105,France
243,333,2109,Netherlands
244,333,2111,USA
245,333,2112,Germany
246,333,2115,France
247,333,2115,Korea
248,333,2122,Japan
249,333,2140,Czech Republic
250,333,2164,USA
251,333,2180,Spain
252,333,2181,Poland
253,333,2183,Sweden
254,333,2185,USA
255,333,2187,France
256,333,2190,Czech Republic
257,333,2196,USA
258,333,2209,USA
259,333,2220,USA
260,333,2231,USA
261,333,2231,Poland
262,333,2250,Netherlands
263,333,2253,Netherlands
264,333,2260,USA
265,333,2265,Hungary
266,333,2270,USA
267,333,2274,France
268,333,2280,USA
269,333,2294,Hungary
270,333,2296,France
271,333,2315,USA
272,333,2318,Germany
273,333,2320,Netherlands
274,333,2323,USA
275,333,2342,USA
276,333,2346,USA
277,333,2350,USA
278,333,2350,Japan
279,333,2366,USA
280,333,2373,USA
281,333,2381,USA
282,333,2395,Poland
283,333,2400,USA
284,333,2406,USA
285,333,2413,France
286,333,2429,USA
287,333,2451,USA
288,333,2455,France
289,333,2466,USA
290,333,2467,USA
291,333,2469,France
292,333,2470,Slovakia
293,333,2489,USA
294,333,2503,USA
295,333,2505,USA
296,333,2520,Canada
297,333,2534,USA
298,333,2558,Norway
299,333,2575,Netherlands
300,333,2580,USA
301,333,2603,Germany
302,333,2616,USA
303,333,2622,USA
304,333,2627,USA
305,333,2645,Sweden
306,333,2652,USA
307,333,2687,USA
308,333,2691,France
309,333,2698,Japan
310,333,2705,Canada
311,333,2711,Norway
312,333,2712,USA
313,333,2732,Sweden
314,333,2734,USA
315,333,2745,Poland
316,333,2755,Spain
317,333,2764,USA
318,333,2778,Hungary
319,333,2779,Sweden
320,333,2796,Australia
321,333,2797,USA
322,333,2802,USA
323,333,2803,USA
324,333,2827,Spain
325,333,2833,Poland
326,333,2851,USA
327,333,2856,Spain
328,333,2862,Hungary
329,333,2886,USA
330,333,2887,Sweden
331,333,2888,Japan
332,333,2896,Sweden
333,333,2897,Belgium
334,333,2903,Hungary
335,333,2915,Sweden
336,333,2917,USA
337,333,2924,Netherlands
338,333,2932,Japan
339,333,2940,Poland
340,333,2959,Netherlands
341,333,2965,USA
342,333,2968,Israel
343,333,2970,USA
344,333,3003,France
345,333,3035,USA
346,333,3059,USA
347,333,3063,USA
348,333,3074,France
349,333,3077,USA
350,333,3118,Poland
351,333,3119,USA
352,333,3122,Canada
353,333,3128,Japan
354,333,3131,Hungary
355,333,3132,Netherlands
356,333,3136,Poland
357,333,3138,Belgium
358,333,3141,USA
359,333,3158,France
360,333,3158,Belgium
361,333,3168,Hungary
362,333,3170,France
363,333,3174,Japan
364,333,3184,USA
365,333,3188,Canada
366,333,3201,USA
367,333,3202,USA
368,333,3212,Poland
369,333,3213,Hungary
370,333,3219,USA
371,333,3269,Japan
372,333,3286,Sweden
373,333,3290,Canada
374,333,3297,Japan
375,333,3298,USA
376,333,3301,USA
377,333,3309,Germany
378,333,3314,France
379,333,3320,USA
380,333,3325,USA
381,333,3339,Sweden
382,333,3344,USA
383,333,3361,Sweden
384,333,3376,USA
385,333,3395,USA
386,333,3398,USA
387,333,3401,USA
388,333,3407,USA
389,333,3418,Poland
390,333,3426,Japan
391,333,3439,France
392,333,3547,USA
393,333,3550,Germany
394,333,3563,USA
395,333,3579,Sweden
396,333,3600,USA
397,333,3609,USA
398,333,3612,USA
399,333,3640,Japan
400,333,3652,USA
401,333,3668,Czech Republic
402,333,3675,USA
403,333,3679,Poland
404,333,3682,USA
405,333,3697,Sweden
406,333,3706,USA
407,333,3712,Hungary
408,333,3715,Japan
409,333,3725,Spain
410,333,3728,Japan
411,333,3764,USA
412,333,3766,USA
413,333,3801,Sweden
414,333,3804,Germany
415,333,3834,Hong Kong
416,333,3852,USA
417,333,3878,France
418,333,3879,USA
419,333,3901,Japan
420,333,3904,Sweden
421,333,3917,USA
422,333,3918,Sweden
423,333,3942,France
424,333,3949,Poland
425,333,3962,Japan
426,333,3965,Hungary
427,333,3982,USA
428,333,3998,Hungary
429,333,4019,USA
430,333,4041,USA
431,333,4052,Sweden
432,333,4073,Sweden
433,333,4080,Germany
434,333,4084,Sweden
435,333,4094,USA
436,333,4097,Sweden
437,333,4104,Belgium
438,333,4105,Poland
439,333,4111,USA
440,333,4120,Japan
441,333,4133,Poland
442,333,4142,Japan
443,333,4150,Hong Kong
444,333,4184,Japan
445,333,4191,Hungary
446,333,4207,USA
447,333,4219,USA
448,333,4267,USA
449,333,4282,Sweden
450,333,4294,USA
451,333,4306,Mexico
452,333,4311,USA
453,333,4344,Spain
454,333,4345,USA
455,333,4356,USA
456,333,4357,Sweden
457,333,4364,Hungary
458,333,4395,Sweden
459,333,4405,USA
460,333,4407,USA
461,333,4411,Netherlands
462,333,4413,Hungary
463,333,4428,United Kingdom
464,333,4445,Finland
465,333,4462,USA
466,333,4474,USA
467,333,4479,Taiwan
468,333,4480,Netherlands
469,333,4480,Poland
470,333,4489,Japan
471,333,4509,Sweden
472,333,4544,USA
473,333,4549,Hungary
474,333,4606,France
475,333,4616,Spain
476,333,4656,USA
477,333,4660,Poland
478,333,4674,Netherlands
479,333,4688,USA
480,333,4702,USA
481,333,4706,Hungary
482,333,4792,Japan
483,333,4815,USA
484,333,4815,USA
485,333,4847,Poland
486,333,4867,Poland
487,333,4908,Japan
488,333,4923,USA
489,333,4926,USA
490,333,4931,India
491,333,4959,USA
492,333,4966,Japan
493,333,5026,Spain
494,333,5083,Japan
495,333,5105,Poland
496,333,5123,USA
497,333,5174,USA
498,333,5192,Poland
499,333,5195,Japan
500,333,5208,USA
501,333,5217,Japan
502,333,5227,Japan
503,333,5228,USA
504,333,5246,USA
505,333,5248,Spain
506,333,5253,USA
507,333,5262,Spain
508,333,5264,Japan
509,333,5330,USA
510,333,5464,Spain
511,333,5575,USA
512,333,5598,Netherlands
513,333,5708,Sweden
514,333,5731,Japan
515,333,5812,Spain
516,333,5832,USA
517,333,5879,Belgium
518,333,5907,USA
519,333,5907,USA
520,333,6006,Poland
521,333,6011,USA
522,333,6028,Sweden
523,333,6030,USA
524,333,6108,USA
525,333,6128,Spain
526,333,6154,Czech Republic
527,333,6156,Japan
528,333,6241,USA
529,333,6282,USA
530,333,6307,USA
531,333,6315,Spain
532,333,6331,Netherlands
533,333,6338,Spain
534,333,6364,USA
535,333,6366,USA
536,333,6375,USA
537,333,6382,USA
538,333,6383,USA
539,333,6397,Spain
540,333,6408,Netherlands
541,333,6435,USA
542,333,6469,USA
543,333,6510,USA
544,333,6531,USA
545,333,6532,Poland
546,333,6582,USA
547,333,6592,USA
548,333,6592,Netherlands
549,333,6609,USA
550,333,6653,USA
551,333,6700,Poland
552,333,6750,Japan
553,333,6781,USA
554,333,6789,USA
555,333,6821,USA
556,333,6837,France
557,333,6974,USA
558,333,6982,Japan
559,333,7007,Spain
560,333,7013,Netherlands
561,333,7033,Germany
562,333,7033,USA
563,333,7062,Poland
564,333,7118,Spain
565,333,7155,USA
566,333,7158,USA
567,333,7220,Japan
568,333,7315,Poland
569,333,7353,USA
570,333,7501,Japan
571,333,7610,Austria
572,333,7738,Japan
573,333,7779,Hong Kong
574,333,7828,USA
575,333,7863,Japan
576,333,8010,USA
577,333,8012,USA
578,333,8134,USA
579,333,8144,Japan
580,333,8314,Japan
581,333,8417,USA
582,333,8428,Japan
583,333,8477,Hong Kong
584,333,8584,USA
585,333,8593,Germany
586,333,8602,USA
587,333,8637,Japan
588,333,8726,USA
589,333,8824,USA
590,333,8889,USA
591,333,8921,Germany
592,333,8929,Hungary
593,333,8934,USA
594,333,9006,Germany
595,333,9119,Japan
596,333,9133,Spain
597,333,9159,Japan
598,333,9256,Japan
599,333,9333,USA
600,333,9364,USA
601,333,9480,USA
602,333,9491,USA
603,333,9592,Japan
604,333,9607,Japan
605,333,9647,USA
606,333,9666,Poland
607,333,9932,Japan
608,333,10096,Netherlands
609,333,10155,USA
610,333,10334,Germany
611,333,10354,Sweden
612,333,10363,Norway
613,333,10369,Japan
614,333,10531,Japan
615,333,10896,Japan
616,333,11154,Japan
617,333,11206,USA
618,333,11289,Germany
619,333,11549,Japan
620,333,11560,Japan
621,333,11577,USA
622,333,11880,Netherlands
623,333,11968,Germany
624,333,12101,Japan
625,333,12238,USA
626,333,13024,Japan
627,333,13231,Poland
628,333,13720,Japan
629,333,13729,Japan
630,333,14051,Netherlands
631,333,14251,Sweden
632,333,14254,Japan
633,333,14871,Japan
634,333,14966,Japan
635,333,15457,USA
636,333,15591,USA
637,333,15631,USA
638,333,15669,Japan
639,333,15711,Japan
640,333,16093,Japan
641,333,16302,Japan
642,333,16623,Japan
643,333,18054,Japan
644,333,18713,Netherlands
645,333,19679,Japan
646,333,20114,Japan
647,333,20432,Japan
648,333,24681,USA
649,333,26791,USA
650,333,30278,Japan
651,333bf,10647,USA
652,333bf,11433,USA
653,333bf,12536,France
654,333bf,13858,Japan
655,333bf,15772,Israel
656,333bf,16754,USA
657,333bf,22953,USA
658,333bf,28069,USA
659,333bf,34036,USA
