,eventId,time,personCountryId
0,222,1087,Sweden
1,222,1330,Sweden
2,222,1603,Sweden
3,222,2004,Sweden
4,222,2208,Sweden
5,222,2480,Sweden
6,222,3199,Sweden
7,333,1452,Japan
8,333,1619,Belgium
9,333,1712,Netherlands
10,333,1762,France
11,333,1791,USA
12,333,1815,USA
13,333,1882,France
14,333,1896,France
15,333,1923,Germany
16,333,1928,France
17,333,1963,USA
18,333,1972,USA
19,333,2016,France
20,333,2019,USA
21,333,2073,France
22,333,2085,USA
23,333,2095,Netherlands
24,333,2109,Poland
25,333,2111,United Kingdom
26,333,2133,USA
27,333,2134,France
28,333,2139,Netherlands
29,333,2145,France
30,333,2162,Germany
31,333,2164,France
32,333,2331,China
33,333,2415,Sweden
34,333,2424,Netherlands
35,333,2469,France
36,333,2488,USA
37,333,2501,USA
38,333,2517,USA
39,333,2558,Sweden
40,333,2580,USA
41,333,2599,USA
42,333,2606,USA
43,333,2628,USA
44,333,2655,USA
45,333,2663,Netherlands
46,333,2673,USA
47,333,2680,USA
48,333,2682,USA
49,333,2692,USA
50,333,2706,Poland
51,333,2723,Germany
52,333,2732,Sweden
53,333,2735,Netherlands
54,333,2768,USA
55,333,2795,Sweden
56,333,2839,Dominican Republic
57,333,2863,USA
58,333,2891,Norway
59,333,2986,USA
60,333,3042,Sweden
61,333,3056,Sweden
62,333,3104,USA
63,333,3106,USA
64,333,3132,Czech Republic
65,333,3143,Spain
66,333,3187,USA
67,333,3203,USA
68,333,3240,France
69,333,3249,USA
70,333,3253,Germany
71,333,3279,France
72,333,3279,France
73,333,3281,France
74,333,3325,France
75,333,3327,France
76,333,3357,Spain
77,333,3394,Netherlands
78,333,3414,France
79,333,3462,France
80,333,3474,USA
81,333,3507,France
82,333,3540,Sweden
83,333,3540,Germany
84,333,3557,France
85,333,3567,France
86,333,3622,Spain
87,333,3716,USA
88,333,3790,Sweden
89,333,3792,Sweden
90,333,3823,Sweden
91,333,3863,USA
92,333,3904,USA
93,333,3948,France
94,333,3951,USA
95,333,3952,Spain
96,333,4130,France
97,333,4161,Germany
98,333,4204,France
99,333,4208,France
100,333,4273,France
101,333,4490,Sweden
102,333,5097,Netherlands
103,333,5156,USA
104,333,5186,USA
105,333,5531,Sweden
106,333,5734,Sweden
107,333,5903,USA
108,333,6074,Sweden
109,333,6317,USA
110,333,6815,France
111,333,7297,USA
112,333,8986,USA
113,333,9321,USA
114,333,9863,USA
115,333,10438,USA
116,333,11088,USA
117,333,11602,USA
118,333,11670,USA
119,333,12911,USA
120,333oh,3925,Japan
121,333oh,4684,China
122,333oh,5641,USA
123,333oh,5811,USA
124,333oh,7424,Sweden
125,333oh,13214,USA
126,333oh,15778,USA
127,333oh,23153,USA
128,333oh,26603,USA
129,333oh,27441,USA
130,333oh,28488,USA
131,333oh,29700,USA
132,333oh,32739,USA
133,444,7554,USA
134,444,7639,Japan
135,444,8253,Belgium
136,444,8373,France
137,444,8721,France
138,444,9495,Netherlands
139,444,9777,France
140,444,10067,Germany
141,444,11651,USA
142,444,12223,China
143,444,13035,USA
144,444,13485,Netherlands
145,444,13576,France
146,444,13696,Netherlands
147,444,14115,USA
148,444,14139,Germany
149,444,14962,France
150,444,15352,USA
151,444,15734,USA
152,444,15998,France
153,444,17676,USA
154,444,18795,USA
155,444,19363,Netherlands
156,444,19709,USA
157,444,21326,France
158,444,47963,USA
159,555,14499,Belgium
160,555,16261,France
161,555,16639,Netherlands
162,555,17079,France
163,555,17336,USA
164,555,19592,Germany
165,555,22122,USA
166,555,22472,Germany
167,555,23730,France
168,555,28231,France
169,555,40070,Netherlands
170,555,48456,USA
171,555,50408,France
172,555,52465,China
173,clock,1078,Germany
174,clock,2367,Belgium
175,clock,3306,Netherlands
176,magic,160,Netherlands
177,magic,166,Germany
178,magic,196,Netherlands
179,magic,269,Israel
180,magic,399,Belgium
181,magic,519,Netherlands
182,magic,574,Germany
183,magic,640,Netherlands
184,magic,929,Netherlands
185,magic,1045,United Kingdom
186,sq1,3321,Belgium
187,sq1,4522,United Kingdom
188,sq1,8391,Netherlands
