,eventId,time,personCountryId
0,222,93,China
1,222,93,Brazil
2,222,100,Australia
3,222,106,USA
4,222,106,France
5,222,116,Spain
6,222,116,USA
7,222,119,Canada
8,222,119,France
9,222,121,Netherlands
10,222,122,Canada
11,222,123,United Kingdom
12,222,125,Canada
13,222,125,USA
14,222,127,Russia
15,222,130,USA
16,222,130,United Kingdom
17,222,132,Greece
18,222,133,France
19,222,134,Philippines
20,222,135,USA
21,222,136,Canada
22,222,139,United Kingdom
23,222,140,China
24,222,141,China
25,222,141,Australia
26,222,143,Canada
27,222,143,Iran
28,222,146,Japan
29,222,146,Vietnam
30,222,147,USA
31,222,147,Iran
32,222,147,Spain
33,222,150,Korea
34,222,155,USA
35,222,155,USA
36,222,155,Italy
37,222,156,Thailand
38,222,156,Russia
39,222,156,Iran
40,222,157,United Kingdom
41,222,158,USA
42,222,159,Indonesia
43,222,160,USA
44,222,160,USA
45,222,161,Philippines
46,222,161,China
47,222,161,Canada
48,222,163,Canada
49,222,163,USA
50,222,165,USA
51,222,165,France
52,222,166,USA
53,222,166,Australia
54,222,167,Poland
55,222,169,Canada
56,222,169,Belgium
57,222,169,USA
58,222,169,India
59,222,169,Germany
60,222,170,Korea
61,222,171,Italy
62,222,171,Spain
63,222,171,China
64,222,171,Vietnam
65,222,171,Philippines
66,222,172,Netherlands
67,222,173,China
68,222,175,Germany
69,222,175,Spain
70,222,176,USA
71,222,177,France
72,222,177,USA
73,222,177,Indonesia
74,222,178,Russia
75,222,179,USA
76,222,180,Germany
77,222,180,Poland
78,222,181,Philippines
79,222,181,China
80,222,181,Philippines
81,222,181,Portugal
82,222,183,USA
83,222,183,China
84,222,183,Brazil
85,222,183,Finland
86,222,184,Germany
87,222,184,Norway
88,222,184,New Zealand
89,222,185,China
90,222,185,Brazil
91,222,185,Greece
92,222,186,Vietnam
93,222,190,Brazil
94,222,190,Poland
95,222,190,USA
96,222,190,Japan
97,222,191,Finland
98,222,191,Norway
99,222,193,USA
100,222,193,China
101,222,193,Iran
102,222,194,USA
103,222,194,Germany
104,222,194,Netherlands
105,222,194,Poland
106,222,196,Hungary
107,222,196,Poland
108,222,196,Brazil
109,222,196,Philippines
110,222,197,United Kingdom
111,222,198,Taiwan
112,222,198,Brazil
113,222,198,Canada
114,222,199,Korea
115,222,199,Korea
116,222,200,Canada
117,222,200,China
118,222,201,Sweden
119,222,201,India
120,222,202,USA
121,222,202,Italy
122,222,202,Ukraine
123,222,202,Korea
124,222,202,Spain
125,222,202,USA
126,222,202,Romania
127,222,203,France
128,222,203,Australia
129,222,204,USA
130,222,205,Finland
131,222,205,USA
132,222,205,Romania
133,222,205,Russia
134,222,205,Romania
135,222,206,USA
136,222,206,Netherlands
137,222,206,Denmark
138,222,206,Latvia
139,222,206,Denmark
140,222,208,Japan
141,222,208,Switzerland
142,222,208,Mexico
143,222,208,USA
144,222,208,France
145,222,208,Philippines
146,222,208,Ireland
147,222,208,China
148,222,209,Spain
149,222,209,Hungary
150,222,209,India
151,222,209,USA
152,222,210,Lithuania
153,222,210,France
154,222,211,Spain
155,222,211,Spain
156,222,211,Indonesia
157,222,211,Iran
158,222,211,USA
159,222,212,China
160,222,213,Japan
161,222,213,Norway
162,222,213,Slovenia
163,222,213,Taiwan
164,222,213,Colombia
165,222,214,Finland
166,222,214,Poland
167,222,215,Japan
168,222,215,China
169,222,215,USA
170,222,215,Indonesia
171,222,215,China
172,222,215,Poland
173,222,215,China
174,222,216,Poland
175,222,216,Canada
176,222,216,USA
177,222,216,Spain
178,222,217,India
179,222,218,Italy
180,222,218,Vietnam
181,222,219,France
182,222,219,Poland
183,222,219,Iran
184,222,220,Russia
185,222,220,USA
186,222,220,Armenia
187,222,221,Estonia
188,222,221,Russia
189,222,221,Russia
190,222,221,Italy
191,222,221,Poland
192,222,222,France
193,222,222,Peru
194,222,222,China
195,222,222,China
196,222,222,Poland
197,222,222,China
198,222,222,Iran
199,222,225,Spain
200,222,225,Taiwan
201,222,225,Indonesia
202,222,225,Taiwan
203,222,225,Poland
204,222,225,Poland
205,222,226,Taiwan
206,222,226,China
207,222,226,India
208,222,226,Latvia
209,222,227,Philippines
210,222,227,Russia
211,222,227,Russia
212,222,227,China
213,222,227,USA
214,222,228,Philippines
215,222,228,USA
216,222,228,Italy
217,222,228,Russia
218,222,228,USA
219,222,230,Taiwan
220,222,230,Ukraine
221,222,231,Netherlands
