,eventId,time,personCountryId
0,222,127,China
1,222,129,Hong Kong
2,222,149,China
3,222,154,China
4,222,162,China
5,222,165,China
6,222,169,China
7,222,174,China
8,222,174,Australia
9,222,177,China
10,222,184,Australia
11,222,185,Australia
12,222,188,Australia
13,222,192,Australia
14,222,198,China
15,222,199,Australia
16,222,202,Russia
17,222,203,Australia
18,222,206,Russia
19,222,208,Russia
20,222,209,New Zealand
21,222,210,Australia
22,222,212,China
23,222,215,China
24,222,217,China
25,222,218,New Zealand
26,222,221,China
27,222,221,China
28,222,222,Spain
29,222,224,Australia
30,222,225,Australia
31,222,228,New Zealand
32,222,229,New Zealand
33,222,230,China
34,222,230,China
35,222,231,New Zealand
36,222,235,China
37,222,236,New Zealand
38,222,237,China
39,222,242,China
40,222,242,China
41,222,242,New Zealand
42,222,243,New Zealand
43,222,243,China
44,222,248,New Zealand
45,222,249,Australia
46,222,250,New Zealand
47,222,251,China
48,222,252,Australia
49,222,253,China
50,222,255,Australia
51,222,255,Australia
52,222,256,Australia
53,222,257,Australia
54,222,259,China
55,222,259,Australia
56,222,259,Australia
57,222,261,New Zealand
58,222,263,China
59,222,263,Russia
60,222,264,Australia
61,222,265,Australia
62,222,268,China
63,222,271,China
64,222,271,China
65,222,273,China
66,222,274,China
67,222,278,United Kingdom
68,222,286,China
69,222,286,Australia
70,222,289,New Zealand
71,222,292,China
72,222,294,China
73,222,294,Vietnam
74,222,294,Australia
75,222,296,New Zealand
76,222,296,Australia
77,222,297,Australia
78,222,297,Russia
79,222,298,China
80,222,300,China
81,222,303,China
82,222,305,Australia
83,222,305,USA
84,222,307,Australia
85,222,307,China
86,222,309,China
87,222,312,China
88,222,313,China
89,222,316,China
90,222,320,China
91,222,321,Russia
92,222,322,Australia
93,222,323,Hong Kong
94,222,323,Australia
95,222,324,New Zealand
96,222,326,Australia
97,222,326,Russia
98,222,326,China
99,222,327,Australia
100,222,328,China
101,222,330,China
102,222,330,Russia
103,222,331,Australia
104,222,333,Colombia
105,222,333,Australia
106,222,334,Australia
107,222,334,China
108,222,340,China
109,222,343,Australia
110,222,345,China
111,222,345,Australia
112,222,346,Australia
113,222,347,Australia
114,222,347,New Zealand
115,222,347,Australia
116,222,349,China
117,222,349,China
118,222,350,Australia
119,222,350,New Zealand
120,222,352,China
121,222,353,China
122,222,353,China
123,222,354,New Zealand
124,222,354,Russia
125,222,356,China
126,222,357,China
127,222,358,China
128,222,359,China
129,222,360,China
130,222,361,China
131,222,361,New Zealand
132,222,362,China
133,222,363,China
134,222,364,China
135,222,364,New Zealand
136,222,364,China
137,222,365,China
138,222,365,China
139,222,365,China
140,222,366,China
141,222,366,China
142,222,367,China
143,222,367,China
144,222,367,United Kingdom
145,222,369,China
146,222,370,Indonesia
147,222,370,China
148,222,372,China
149,222,372,China
150,222,375,New Zealand
151,222,375,Australia
152,222,377,China
153,222,377,China
154,222,377,China
155,222,377,China
