,eventId,time,personCountryId
0,222,142,Germany
1,222,145,USA
2,222,146,Poland
3,222,154,USA
4,222,155,Greece
5,222,160,China
6,222,163,USA
7,222,163,USA
8,222,163,Australia
9,222,164,USA
10,222,165,USA
11,222,168,Peru
12,222,169,Denmark
13,222,169,USA
14,222,169,USA
15,222,172,Germany
16,222,173,USA
17,222,175,Australia
18,222,176,USA
19,222,177,Poland
20,222,178,Japan
21,222,178,Sweden
22,222,180,USA
23,222,180,USA
24,222,182,USA
25,222,183,Poland
26,222,184,China
27,222,184,Spain
28,222,185,Spain
29,222,185,Australia
30,222,187,Canada
31,222,187,Denmark
32,222,187,USA
33,222,188,Japan
34,222,189,India
35,222,190,Taiwan
36,222,190,Germany
37,222,190,Sweden
38,222,190,France
39,222,191,China
40,222,191,Sweden
41,222,191,USA
42,222,191,Korea
43,222,192,Poland
44,222,194,Canada
45,222,194,Poland
46,222,195,USA
47,222,197,Vietnam
48,222,197,India
49,222,197,Canada
50,222,197,Denmark
51,222,198,Australia
52,222,199,Brazil
53,222,200,China
54,222,200,Denmark
55,222,200,Korea
56,222,202,Argentina
57,222,203,Poland
58,222,204,Hungary
59,222,204,Korea
60,222,205,Poland
61,222,205,USA
62,222,205,New Zealand
63,222,206,United Kingdom
64,222,207,Australia
65,222,208,USA
66,222,208,France
67,222,208,India
68,222,208,USA
69,222,209,Argentina
70,222,210,USA
71,222,211,Poland
72,222,211,USA
73,222,211,USA
74,222,212,Netherlands
75,222,212,Venezuela
76,222,213,Canada
77,222,214,Malaysia
78,222,214,China
79,222,215,Germany
80,222,215,USA
81,222,216,Sweden
82,222,216,Finland
83,222,218,Russia
84,222,219,United Kingdom
85,222,219,USA
86,222,219,Bolivia
87,222,219,USA
88,222,220,Brazil
89,222,220,Slovakia
90,222,220,China
91,222,221,Italy
92,222,222,France
93,222,222,United Kingdom
94,222,223,Thailand
95,222,223,USA
96,222,223,Mexico
97,222,223,India
98,222,224,India
99,222,224,Latvia
100,222,224,USA
101,222,225,Spain
102,222,225,Korea
103,222,226,Taiwan
104,222,226,Australia
105,222,227,Poland
106,222,227,USA
107,222,227,Norway
