,eventId,time,personCountryId
0,222,121,Denmark
1,222,135,Poland
2,222,137,Germany
3,222,139,USA
4,222,144,Greece
5,222,148,USA
6,222,151,USA
7,222,152,Denmark
8,222,152,India
9,222,153,China
10,222,154,Australia
11,222,154,USA
12,222,155,China
13,222,155,Sweden
14,222,156,USA
15,222,157,USA
16,222,158,China
17,222,161,USA
18,222,161,USA
19,222,162,USA
20,222,164,USA
21,222,164,Indonesia
22,222,164,Turkey
23,222,166,Spain
24,222,166,Finland
25,222,168,China
26,222,168,India
27,222,169,United Kingdom
28,222,170,India
29,222,172,Poland
30,222,173,Australia
31,222,175,Japan
32,222,176,Spain
33,222,176,USA
34,222,176,Sweden
35,222,177,China
36,222,177,USA
37,222,178,New Zealand
38,222,179,Australia
39,222,180,France
40,222,180,USA
41,222,180,Poland
42,222,180,USA
43,222,180,Sweden
44,222,181,Canada
45,222,181,Poland
46,222,183,Italy
47,222,183,USA
48,222,184,USA
49,222,185,Philippines
50,222,185,USA
51,222,185,Netherlands
52,222,185,Norway
53,222,185,Canada
54,222,185,Netherlands
55,222,186,USA
56,222,186,Bolivia
57,222,186,Mexico
58,222,187,USA
59,222,187,USA
60,222,188,Poland
61,222,188,Finland
62,222,188,Spain
63,222,188,China
64,222,188,Malaysia
65,222,188,Moldova
66,222,190,Denmark
67,222,190,USA
68,222,191,Australia
69,222,191,USA
70,222,192,USA
71,222,193,Germany
72,222,193,Denmark
73,222,194,Netherlands
74,222,194,Australia
75,222,195,Mexico
76,222,195,Korea
77,222,195,Canada
78,222,196,Australia
79,222,196,United Kingdom
80,222,196,Canada
81,222,197,Malaysia
82,222,197,USA
83,222,197,USA
84,222,198,Thailand
85,222,199,China
86,222,199,Korea
87,222,200,India
88,222,200,Canada
89,222,201,United Kingdom
90,222,201,Sweden
91,222,202,Sweden
92,222,202,France
93,222,202,Australia
94,222,203,USA
95,222,203,USA
96,222,203,USA
97,222,203,China
98,222,204,Taiwan
99,222,204,China
100,222,205,USA
101,222,206,Japan
102,222,207,Brazil
103,222,208,Germany
104,222,208,Brazil
105,222,209,Brazil
106,222,209,USA
107,222,209,Germany
108,222,210,Argentina
109,222,210,Canada
110,222,211,France
111,222,211,USA
112,222,212,Iran
113,222,212,France
114,222,213,Peru
115,222,214,China
116,222,214,Poland
117,222,214,India
118,222,215,USA
119,222,215,Russia
120,222,216,Vietnam
121,222,217,Finland
122,222,217,France
123,222,217,Argentina
124,222,217,Philippines
125,222,217,India
126,222,217,Slovakia
127,222,218,Norway
128,222,218,Argentina
129,222,219,China
130,222,219,USA
131,222,220,India
132,222,220,Canada
133,222,220,Philippines
134,222,221,Spain
135,222,221,Denmark
136,222,221,Mexico
137,222,221,China
138,222,221,Canada
139,222,222,Norway
140,222,222,Germany
141,222,222,Mongolia
142,222,223,Canada
143,222,223,Canada
144,222,223,Poland
145,222,223,Ukraine
146,222,223,Australia
147,222,223,Poland
148,222,224,Poland
