,eventId,time,personCountryId
0,222,391,Poland
1,222,413,Hungary
2,222,463,Hungary
3,222,478,Netherlands
4,222,514,Japan
5,222,534,Japan
6,222,540,Poland
7,222,548,Korea
8,222,558,India
9,222,562,Korea
10,222,564,Korea
11,222,564,USA
12,222,565,Sweden
13,222,568,Canada
14,222,569,Netherlands
15,222,575,Hungary
16,222,583,USA
17,222,588,Netherlands
18,222,591,Belgium
19,222,591,Poland
20,222,593,Hungary
21,222,594,Korea
22,222,599,France
23,222,603,Poland
24,222,605,France
25,222,607,Japan
26,222,610,Finland
27,222,619,Hungary
28,222,620,Japan
29,222,621,Germany
30,222,624,Finland
31,222,635,Poland
32,222,636,Czech Republic
33,222,639,USA
34,222,639,Czech Republic
35,222,640,Hungary
36,222,645,Netherlands
37,222,645,Korea
38,222,649,USA
39,222,650,Netherlands
40,222,650,United Kingdom
41,222,655,Spain
42,222,655,Canada
43,222,662,Poland
44,222,663,Japan
45,222,666,USA
46,222,682,Canada
47,222,683,Japan
48,222,686,USA
49,222,692,Germany
50,222,693,United Kingdom
51,222,695,France
52,222,700,Korea
53,222,701,Korea
54,222,703,Poland
55,222,712,United Kingdom
56,222,714,USA
57,222,714,Belgium
58,222,726,Germany
59,222,729,Spain
60,222,737,Korea
61,222,740,Korea
62,222,742,USA
63,222,748,Korea
64,222,754,Japan
65,222,758,Hungary
66,222,760,Korea
67,222,761,Spain
68,222,761,Poland
69,222,765,Poland
70,222,766,Belgium
71,222,769,Italy
72,222,769,Spain
73,222,774,Hungary
74,222,777,Czech Republic
75,222,777,France
76,222,777,USA
77,222,780,Belgium
78,222,780,USA
79,222,781,Japan
80,222,783,Sweden
81,222,786,USA
82,222,788,Korea
83,222,793,France
84,222,794,Brazil
85,222,795,Korea
86,222,797,Canada
87,222,799,USA
88,222,799,Hungary
89,222,802,Hungary
90,222,804,Japan
91,222,808,Korea
92,222,810,Netherlands
93,222,810,Japan
94,222,811,Switzerland
95,222,811,Canada
96,222,812,USA
97,222,816,Spain
98,222,817,South Africa
99,222,819,Germany
100,222,819,Sweden
101,222,820,Poland
102,222,820,Korea
103,222,820,Macau
104,222,821,USA
105,222,826,USA
106,222,827,Korea
107,222,832,Poland
108,222,834,USA
109,222,837,USA
110,222,838,China
111,222,846,Sweden
112,222,849,Korea
113,222,855,Hungary
114,222,856,Spain
115,222,858,USA
116,222,859,Denmark
117,222,869,USA
118,222,870,Canada
119,222,874,USA
120,222,875,Japan
121,222,883,Canada
122,222,885,Korea
123,222,892,Poland
124,222,892,Korea
125,222,894,USA
126,222,902,USA
127,222,904,USA
128,222,904,Poland
129,222,907,Korea
130,222,907,Hungary
131,222,910,Spain
132,222,912,France
133,222,921,France
134,222,924,Serbia
135,222,927,China
136,222,932,USA
137,222,934,Canada
138,222,940,Sweden
139,222,940,Poland
140,222,941,Japan
141,222,943,Japan
142,222,944,Netherlands
143,222,944,China
144,222,946,USA
145,222,954,Korea
146,222,957,Belgium
147,222,959,Sweden
148,222,962,USA
149,222,967,Poland
150,222,968,Poland
