,eventId,time,personCountryId
0,222,89,Australia
1,222,92,China
2,222,95,China
3,222,99,China
4,222,101,Australia
5,222,101,China
6,222,104,Hong Kong
7,222,104,Australia
8,222,104,Russia
9,222,105,China
10,222,107,China
11,222,107,New Zealand
12,222,109,New Zealand
13,222,114,China
14,222,115,Australia
15,222,116,China
16,222,118,Australia
17,222,120,China
18,222,126,Australia
19,222,128,China
20,222,131,Russia
21,222,134,Australia
22,222,136,China
23,222,139,China
24,222,139,Australia
25,222,139,Australia
26,222,139,Australia
27,222,140,China
28,222,142,China
29,222,144,Australia
30,222,147,Australia
31,222,148,New Zealand
32,222,148,Australia
33,222,149,New Zealand
34,222,151,Australia
35,222,152,Australia
36,222,154,Russia
37,222,155,China
38,222,155,Spain
39,222,156,China
40,222,157,Australia
41,222,158,China
42,222,158,Australia
43,222,159,New Zealand
44,222,159,China
45,222,160,Australia
46,222,161,Australia
47,222,163,China
48,222,165,Australia
49,222,165,Australia
50,222,165,China
51,222,167,China
52,222,167,China
53,222,170,Australia
54,222,171,New Zealand
55,222,172,China
56,222,172,Australia
57,222,175,China
58,222,175,El Salvador
59,222,176,Philippines
60,222,176,New Zealand
61,222,177,United Kingdom
62,222,180,China
63,222,180,Australia
64,222,180,New Zealand
65,222,181,Australia
66,222,182,New Zealand
67,222,184,China
68,222,184,China
69,222,184,China
70,222,184,New Zealand
71,222,185,China
72,222,186,New Zealand
73,222,187,New Zealand
74,222,189,Hong Kong
75,222,190,Australia
76,222,190,New Zealand
77,222,191,New Zealand
78,222,192,China
79,222,193,Russia
80,222,195,China
81,222,195,China
82,222,195,Australia
83,222,197,China
84,222,197,Russia
85,222,197,China
86,222,199,New Zealand
87,222,199,China
88,222,200,Australia
89,222,201,New Zealand
90,222,202,China
91,222,203,New Zealand
92,222,206,China
93,222,207,Australia
94,222,207,New Zealand
95,222,208,China
96,222,208,Australia
97,222,212,China
98,222,213,Australia
99,222,214,Australia
100,222,215,New Zealand
101,222,215,USA
102,222,215,China
103,222,215,China
104,222,215,China
105,222,217,Australia
106,222,219,China
107,222,219,China
108,222,219,China
109,222,220,China
110,222,220,China
111,222,220,Australia
112,222,221,Australia
113,222,221,El Salvador
114,222,222,China
115,222,222,Australia
116,222,223,China
117,222,224,Australia
118,222,224,Australia
119,222,225,Russia
120,222,225,China
121,222,225,China
122,222,226,New Zealand
123,222,226,New Zealand
124,222,228,Australia
125,222,229,Australia
126,222,229,Australia
127,222,232,China
128,222,232,New Zealand
129,222,232,Australia
130,222,232,New Zealand
131,222,233,China
132,222,233,China
